SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CC=1C=C(CC(=O)NC=2C=NC=CC2C)NN1,EDJ-MED-c9f55a56-1,CVD-0005151,EDJ-MED-c9f55a56-1,Z4497196444,100.0,40,20,1181202-Y40-04,K03,Achiral,,UNK,UNK
CC(C)(CN1C(=NN=C1N2CCCC(C2)C(=O)N)C3CCC(=O)N3)C=4C=CC=CC4F,KUS-THE-322b9b63-14,CVD-0001820,KUS-THE-322-14,Z4466167866,91.12,40,20,1181202-Y40-04,L03,Diastereomeric mixture,,UNK,UNK
OC=1C=C(C(=O)N2CCN(CC2)C=3C=CC(F)=CC3)C=4C=CC=CC4N1,BEN-DND-7e92b6ca-14,CVD-0005050,BEN-DND-7e92b6ca-14,Z30620763,98.75,40,20,1181202-Y40-04,M03,Achiral,,UNK,UNK
COC=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=C(O)N=C4C=CC=CC34,BEN-DND-7e92b6ca-12,CVD-0005048,BEN-DND-7e92b6ca-12,Z26565177,96.57,40,20,1181202-Y40-04,N03,Achiral,,UNK,UNK
COC=1C=CC=CC1N2CCN(CC2)C(=O)C=3C=C(O)N=C4C=CC=CC34,BEN-DND-7e92b6ca-13,CVD-0005049,BEN-DND-7e92b6ca-13,Z27737523,97.32,40,20,1181202-Y40-04,O03,Achiral,,UNK,UNK
CC(C)N1N=C(C)C(CC(=O)NC2=NN=CN2C3CC3)=C1C,JAG-UCB-a3ef7265-19,CVD-0005327,JAG-UCB-a3ef7265-19,Z2226597833,100.0,40,20,1181202-Y40-04,P03,Achiral,,UNK,UNK
FC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-16,CVD-0005052,BEN-DND-7e92b6ca-16,Z237520538,92.8,40,20,1181202-Y40-04,A04,Achiral,,UNK,UNK
CC1=NOC(C)=C1CS(=O)(=O)CC=2C=CC=C(Cl)C2,JAG-UCB-a3ef7265-1,CVD-0005317,JAG-UCB-a3ef7265-1,Z316922768,98.26,40,20,1181202-Y40-04,B04,Achiral,,UNK,UNK
ClC=1C=CC=C(CC(=O)NC2=CN=NS2)C1,JAN-GHE-5a013bed-6,CVD-0004615,JAN-GHE-5a013bed-6,Z1791179504,100.0,40,20,1181202-Y40-04,C04,Achiral,,UNK,UNK
COC1=C(NC(=O)CC=2C=CC=C(Cl)C2Cl)C(C)=NN1C,JAG-UCB-a3ef7265-8,CVD-0005339,JAG-UCB-a3ef7265-8,Z1927119513,96.9,40,20,1181202-Y40-04,D04,Achiral,,UNK,UNK
CN(C(=O)CN1N=NC=2C=CC=CC12)C=3C=CC(OC=4C=CC(=CN4)C(F)(F)F)=CC3,AAR-POS-8a4e0f60-7,CVD-0004090,s_22____4934418____13206668,Z1207302574,91.48,40,20,1181202-Y40-04,E04,Achiral,,UNK,UNK
CN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=NC=CC2C,JAN-GHE-83b26c96-15,CVD-0004627,JAN-GHE-83b26c96-15,Z1698063916,100.0,40,20,1181202-Y40-04,F04,Achiral,,UNK,UNK
CCC=1C=CN=CC1NC(=O)CC=2C=CC=C(N2)C(F)(F)F,JAG-UCB-a3ef7265-23,CVD-0005332,JAG-UCB-a3ef7265-23,Z2960655360,97.64,40,20,1181202-Y40-04,G04,Achiral,,UNK,UNK
ClC=1C=CC=C(NC(=O)NC=2C=CC=NC2)C1,DAR-DIA-23aa0b97-14,CVD-0000705,JAN-GHE-83b26c96-19,Z44592325,100.0,40,20,1181202-Y40-04,H04,Achiral,,UNK,UNK
CC(C1CCCCC1)C(=O)NC=2C=NC=CC2C,TRY-UNI-714a760b-16,CVD-0003619,TRY-UNI-714-16,Z4444621866,100.0,40,20,1181202-Y40-04,I04,Racemic or presumed racemic or meso,,UNK,UNK
CN1N=NN=C1NC(=O)CC2=CSC(=N2)C(C)(C)C,JAG-UCB-a3ef7265-11,CVD-0005319,JAG-UCB-a3ef7265-11,Z1625004722,91.0,40,20,1181202-Y40-04,J04,Achiral,,UNK,UNK
COC=1C=CC(=CC1)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-11,CVD-0005047,BEN-DND-7e92b6ca-11,Z57013003,92.0,40,20,1181202-Y40-04,K04,Achiral,,UNK,UNK
O=C(N1CCN(CC=2C=CC=CC2)CC1)C3=CC(=O)NC=4C=CC=CC34,BEN-DND-7e92b6ca-10,CVD-0005046,BEN-DND-7e92b6ca-10,Z56952818,92.0,40,20,1181202-Y40-04,L04,Achiral,,UNK,UNK
BrC=1C=CC=2C(=O)C(=O)NC2C1,LOR-NEU-c8f11034-4,CVD-0005885,LOR-NEU-c8f11034-4,Z199464140,100.0,40,20,1181202-Y40-04,M04,Achiral,,UNK,UNK
NS(=O)(=O)C=1C=CC=2NC(=O)C(=O)C2C1,LOR-NEU-c8f11034-6,CVD-0005887,LOR-NEU-c8f11034-6,Z247609642,100.0,40,20,1181202-Y40-04,N04,Achiral,,UNK,UNK
BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=CC23)=CC1,LOR-NEU-c8f11034-5,CVD-0005886,LOR-NEU-c8f11034-5,Z57823200,100.0,40,20,1181202-Y40-04,O04,Achiral,,UNK,UNK
CC1(C)CCCN1S(=O)(=O)C=2C=CC=3NC(=O)C(=O)C3C2,LOR-NEU-c8f11034-8,CVD-0005889,LOR-NEU-c8f11034-8,Z2677411580,93.87,40,20,1181202-Y40-04,P04,Achiral,,UNK,UNK
Cl.CC(=O)N[C@@H](CC=1C=CC(O)=CC1)C(=O)NC(CN2CCN(CC2)C(=O)CCl)C=3C=CC=CC3,NIM-UNI-ed9fc491-4,CVD-0002971,NIM-UNI-ed9-4,Z4503988833,100.0,40,20,1181202-Y40-04,A05,Diastereomeric mixture,,UNK,UNK
CS(=O)(=O)NC=1C=CC=C(C1)C(=O)OCC(=O)NC=2C=CC=C(C2)N3CCCC3=O,MAK-UNK-9159f8ed-4,CVD-0002333,MAK-UNK-915-4,Z201863772,95.91,40,20,1181202-Y40-04,B05,Achiral,,UNK,UNK
COCC=1C=C(Cl)C=C(CN2CCN(CC2)C(=O)CCl)C1,MED-COV-4280ac29-33,CVD-0002739,JOH-UNI-27a-38_thio_pH,Z4461624297,100.0,40,20,1181202-Y40-04,C05,Achiral,,UNK,UNK
CC=1C=CN=CC1C2=NC(=NO2)C=3C=CC=C(Cl)C3,JAN-GHE-83b26c96-25,CVD-0004637,JAN-GHE-83b26c96-25,Z1278865223,96.88,40,20,1181202-Y40-04,D05,Achiral,,UNK,UNK
BrC=1C=CC=C2C(=O)C(=O)NC21,LOR-NEU-c8f11034-1,CVD-0005882,LOR-NEU-c8f11034-1,Z56887738,100.0,40,20,1181202-Y40-04,E05,Achiral,,UNK,UNK
BrC=1C=CC=2C(=O)C(=O)N(CC=3C=CC=CC3)C2C1,LOR-NEU-c8f11034-9,CVD-0005890,LOR-NEU-c8f11034-9,Z219138538,97.07,40,20,1181202-Y40-04,F05,Achiral,,UNK,UNK
CC=1C=C(Br)C=C2C(=O)C(=O)N(CCBr)C21,LOR-NEU-c8f11034-7,CVD-0005888,LOR-NEU-c8f11034-7,Z808208506,96.83,40,20,1181202-Y40-04,G05,Achiral,,UNK,UNK
BrC=1C=CC=2NC(=O)C(=O)C2C1,LOR-NEU-c8f11034-3,CVD-0005884,LOR-NEU-c8f11034-3,Z57833927,94.14,40,20,1181202-Y40-04,H05,Achiral,,UNK,UNK
CC=1C=CN=CC1CC(=O)NC=2C=CC=C(Cl)C2,EDJ-MED-49816e9b-1,CVD-0005145,EDJ-MED-49816e9b-1,Z4497196449,100.0,40,20,1181202-Y40-04,I05,Achiral,,UNK,UNK
CC=1C=NN(C)C1NC(=O)CC=2C=CC=C(Cl)C2,EDJ-MED-49816e9b-3,CVD-0005147,EDJ-MED-49816e9b-3,Z4497196448,100.0,40,20,1181202-Y40-04,J05,Achiral,,UNK,UNK
CC=1C=NN=CC1NC(=O)CC=2C=CC=C(Cl)C2,EDG-MED-0da5ad92-16,CVD-0004772,EDG-MED-0da5ad92-16,Z1737901164,100.0,40,20,1181202-Y40-04,K05,Achiral,,UNK,UNK
O=C(CC=1C=CC=CC1)NC=2C=CC=C(OC3CC(=O)N3)C2,RAL-MED-2de63afb-6,CVD-0005304,RAL-MED-2de63afb-6,Z4497196426,97.11,40,20,1181202-Y40-04,L05,Racemic or presumed racemic or meso,,UNK,UNK
OC1CCC(CC1)N(CC2CCCCC2)C3CCCN(C3)C(=O)C=C,WAR-XCH-72a8c209-9,CVD-0003738,WAR-XCH-72a-9,Z4461624289,100.0,40,20,1181202-Y40-04,M05,Diastereomeric mixture,,UNK,UNK
BrC=1C=CC(CN2C(=O)C(=O)C=3C=CC=C(Br)C23)=CC1,LOR-NEU-c8f11034-2,CVD-0005883,LOR-NEU-c8f11034-2,Z85304748,99.0,40,20,1181202-Y40-04,N05,Achiral,,UNK,UNK
CCC(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,RAL-MED-2de63afb-11,CVD-0005294,RAL-MED-2de63afb-11,Z2335392488,95.0,40,20,1181202-Y40-04,O05,Racemic or presumed racemic or meso,,UNK,UNK
ClCC(=O)N1CCN(CC=2C=CC=C(CNC(=O)N3CCOCC3)C2)CC1,TAM-UNI-d1c3dd9f-12,CVD-0003569,TAM-UNI-d1c-12,Z4461624273,91.0,40,20,1181202-Y40-04,P05,Achiral,,UNK,UNK
CC=1C=CN=CC1NS(=O)(=O)CC=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-17,CVD-0004629,JAN-GHE-83b26c96-17,Z2148027795,90.38,40,20,1181202-Y40-04,A06,Achiral,,UNK,UNK
